FILE	ERR1732819	ERR1733001	ERR1733002	ERR1733037	ERR1733190	ERR1733275	ERR1733322	ERR1733451	ERR1733589	ERR1733970	ERR1734008	ERR1734502	ERR1734505	ERR1734759	ERR1735050	ERR1735391	ERR1735427	ERR1734190	ERR1734292	ERR1733740	ERR1734319	ERR1734877	ERR1733214	ERR1733560	ERR1733874	ERR1732595	ERR1732780	ERR1732880	ERR1733658	ERR1733331	ERR1732456	ERR1732539	ERR1732561	ERR1732746	ERR1732978	ERR1733060	ERR1733128	ERR1733156	ERR1733328	ERR1733345	ERR1733370	ERR1733421	ERR1733510	ERR1733602	ERR1733738	ERR1733981	ERR1733992	ERR1734041	ERR1734219	ERR1734244	ERR1734374	ERR1734522	ERR1734530	ERR1734547	ERR1734553	ERR1734867	ERR1734956	ERR1735071	ERR1735211	ERR1735406	ERR1735464	ERR1732636	ERR1732962	ERR1733171	ERR1733226	ERR1733327	ERR1733679	ERR1734249	ERR1734324	ERR1734386	ERR1734640	ERR1735121	ERR1732609	ERR1732507	ERR1732681	ERR1734077	ERR1734858	ERR1732556	ERR1732611	ERR1732639	ERR1732695	ERR1732709	ERR1732931	ERR1733166	ERR1733201	ERR1733281	ERR1733285	ERR1733449	ERR1733700	ERR1733762	ERR1733797	ERR1733799	ERR1733908	ERR1733932	ERR1734124	ERR1734272	ERR1734332	ERR1734376	ERR1734434	ERR1734448	ERR1734454	ERR1734476	ERR1734490	ERR1734586	ERR1734594	ERR1734758	ERR1734899	ERR1734953	ERR1734997	ERR1735017	ERR1735133	ERR1735228	ERR1735369	ERR1735467	ERR2036227	ERR2041950	ERR1733419	ERR1733470	ERR1734098	ERR1734271	ERR1735060	ERR1735077	ERR1733205	ERR1734396	ERR1734846	ERR1735483	ERR2036147	ERR2036324	ERR1733713	ERR1733973	ERR1734526	ERR2036170	ERR1732732	ERR1733247	ERR1735250	ERR1733697	ERR1733860	ERR1734100	ERR1732447	ERR1732608	ERR1732858	ERR1732874	ERR1732883	ERR1732921	ERR1733083	ERR1733467	ERR1733530	ERR1733729	ERR1733898	ERR1733948	ERR1733955	ERR1734035	ERR1734054	ERR1734185	ERR1734195	ERR1734285	ERR1734303	ERR1734574	ERR1734581	ERR1734619	ERR1734630	ERR1734705	ERR1734711	ERR1734750	ERR1734830	ERR1734948	ERR1735307	ERR1735387	ERR1732569	ERR1732699	ERR1732823	ERR1732842	ERR1733094	ERR1733122	ERR1733204	ERR1733647	ERR1734235	ERR1734565	ERR1734734	ERR1735029	ERR1735449	ERR2036180	ERR1732560	ERR1732628	ERR1732678	ERR1732679	ERR1732770	ERR1732802	ERR1733012	ERR1733041	ERR1733547	ERR1733603	ERR1733650	ERR1733741	ERR1733985	ERR1734394	ERR1734416	ERR1734424	ERR1734643	ERR1734730	ERR1734772	ERR1734787	ERR1734832	ERR1734849	ERR1734875	ERR1735163	ERR1735313	ERR1735359	ERR2036195	ERR1732906	ERR1733473	ERR1733551	ERR1733937	ERR1734122	ERR1734398	ERR1735152	ERR1735274	ERR1735460	ERR2036344	ERR1732603	ERR1732753	ERR1732970	ERR1733173	ERR1733222	ERR1733288	ERR1733355	ERR1733480	ERR1733531	ERR1733596	ERR1733606	ERR1733742	ERR1733825	ERR1733867	ERR1734159	ERR1734397	ERR1734498	ERR1734536	ERR1734566	ERR1734638	ERR1734925	ERR1735048	ERR1735093	ERR1735115	ERR1735293	ERR1735312	ERR1732798	ERR1735474	ERR1733070	ERR1733141	ERR1733338	ERR1733426	ERR1733550	ERR1733966	ERR1734308	ERR1734379	ERR1734618	ERR1734644	ERR1735167	ERR1735252	ERR1733447	ERR1734377	ERR1734859	ERR1733387	ERR1734261	ERR1734494	ERR1735266	ERR1735331	ERR1735414
ERR1734008	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	21	8	19	17	18	14	14	14	23	23	23	23	27	32	21	26	26	14	36	20	15	26	21	10	28	18	27	30	22	26	29	28	23	26	26	18	28	28	31	18	26	12	26	25	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1079	1080	1080	1080	1080	1080	1080	1081	1080	1080	1080	1081	1080	1080	1081	1082	1080	1080	1080	1080	1080	1080	1082	1080	1081	1080	1081	1080	1080	1083	1080	1080	1080	1080	1080	1080	1080	1080	1080	1081	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1135	1135	1138	1136	1139	1136	1138	1138	1136	1135	1138	1136	1139	1138	1135	1136	1135	1138	1137	1135	1135	1138	1138	1136	1135	1136	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1074	1074	1075	1075	1076	1074	1076	1074	1075	1078	1079	1074	1077	1075	1105	1105	1105	1106	1105	1105	1105	1106	1105
ERR1734502	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	21	8	19	17	18	14	14	14	23	23	23	23	27	32	21	26	26	14	36	20	15	26	21	10	28	18	27	30	22	26	29	28	23	26	26	18	28	28	31	18	26	12	26	25	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1079	1080	1080	1080	1080	1080	1080	1081	1080	1080	1080	1081	1080	1080	1081	1082	1080	1080	1080	1080	1080	1080	1082	1080	1081	1080	1081	1080	1080	1083	1080	1080	1080	1080	1080	1080	1080	1080	1080	1081	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1135	1135	1138	1136	1139	1136	1138	1138	1136	1135	1138	1136	1139	1138	1135	1136	1135	1138	1137	1135	1135	1138	1138	1136	1135	1136	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1074	1074	1075	1075	1076	1074	1076	1074	1075	1078	1079	1074	1077	1075	1105	1105	1105	1106	1105	1105	1105	1106	1105
ERR1734505	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	21	8	19	17	18	14	14	14	23	23	23	23	27	32	21	26	26	14	36	20	15	26	21	10	28	18	27	30	22	26	29	28	23	26	26	18	28	28	31	18	26	12	26	25	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1079	1080	1080	1080	1080	1080	1080	1081	1080	1080	1080	1081	1080	1080	1081	1082	1080	1080	1080	1080	1080	1080	1082	1080	1081	1080	1081	1080	1080	1083	1080	1080	1080	1080	1080	1080	1080	1080	1080	1081	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1135	1135	1138	1136	1139	1136	1138	1138	1136	1135	1138	1136	1139	1138	1135	1136	1135	1138	1137	1135	1135	1138	1138	1136	1135	1136	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1074	1074	1075	1075	1076	1074	1076	1074	1075	1078	1079	1074	1077	1075	1105	1105	1105	1106	1105	1105	1105	1106	1105
ERR1734759	1	1	2	1	1	2	1	1	1	1	1	1	1	0	1	1	2	22	9	20	18	19	15	15	15	24	24	24	24	28	33	22	27	26	15	37	21	16	27	22	11	29	19	28	31	23	27	30	29	24	26	27	19	29	29	32	19	27	13	27	26	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1079	1080	1080	1080	1080	1080	1080	1081	1080	1080	1080	1081	1080	1080	1081	1082	1080	1080	1080	1080	1080	1080	1082	1080	1081	1080	1081	1080	1080	1083	1080	1080	1080	1080	1080	1080	1080	1080	1080	1081	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1135	1135	1138	1136	1139	1136	1138	1138	1136	1135	1138	1136	1139	1138	1135	1136	1135	1138	1137	1135	1135	1138	1138	1136	1135	1136	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1074	1074	1075	1075	1076	1074	1076	1074	1075	1078	1079	1074	1077	1075	1105	1105	1105	1106	1105	1105	1105	1106	1105
ERR1735050	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	21	8	19	17	18	14	14	14	23	23	23	23	27	32	21	26	26	14	36	20	15	26	21	10	28	18	27	30	22	26	29	28	23	26	26	18	28	28	31	18	26	12	26	25	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1079	1080	1080	1080	1080	1080	1080	1081	1080	1080	1080	1081	1080	1080	1081	1082	1080	1080	1080	1080	1080	1080	1082	1080	1081	1080	1081	1080	1080	1083	1080	1080	1080	1080	1080	1080	1080	1080	1080	1081	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1135	1135	1138	1136	1139	1136	1138	1138	1136	1135	1138	1136	1139	1138	1135	1136	1135	1138	1137	1135	1135	1138	1138	1136	1135	1136	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1074	1074	1075	1075	1076	1074	1076	1074	1075	1078	1079	1074	1077	1075	1105	1105	1105	1106	1105	1105	1105	1106	1105
ERR1735391	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	21	8	19	17	18	14	14	14	23	23	23	23	27	32	21	26	26	14	36	20	15	26	21	10	28	18	27	30	22	26	29	28	23	26	26	18	28	28	31	18	26	12	26	25	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1079	1080	1080	1080	1080	1080	1080	1081	1080	1080	1080	1081	1080	1080	1081	1082	1080	1080	1080	1080	1080	1080	1082	1080	1081	1080	1081	1080	1080	1083	1080	1080	1080	1080	1080	1080	1080	1080	1080	1081	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1135	1135	1138	1136	1139	1136	1138	1138	1136	1135	1138	1136	1139	1138	1135	1136	1135	1138	1137	1135	1135	1138	1138	1136	1135	1136	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1074	1074	1075	1075	1076	1074	1076	1074	1075	1078	1079	1074	1077	1075	1105	1105	1105	1106	1105	1105	1105	1106	1105
ERR1735427	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	0	22	9	20	18	19	15	15	15	24	24	24	24	28	33	22	27	27	15	37	21	16	27	22	11	29	19	28	31	23	27	30	29	24	27	27	19	29	29	32	19	27	13	27	26	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1080	1079	1080	1080	1080	1080	1080	1080	1081	1080	1080	1080	1081	1080	1080	1081	1082	1080	1080	1080	1080	1080	1080	1082	1080	1081	1080	1081	1080	1080	1083	1080	1080	1080	1080	1080	1080	1080	1080	1080	1081	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1135	1135	1138	1136	1139	1136	1138	1138	1136	1135	1138	1136	1139	1138	1135	1136	1135	1138	1137	1135	1135	1138	1138	1136	1135	1136	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1074	1074	1075	1075	1076	1074	1076	1074	1075	1078	1079	1074	1077	1075	1105	1105	1105	1106	1105	1105	1105	1106	1105
ERR1734190	21	21	22	21	21	22	21	21	21	21	21	21	21	22	21	21	22	0	21	18	16	17	27	27	27	16	16	16	16	28	33	21	27	27	27	37	19	21	27	14	23	29	11	28	31	29	27	29	29	24	27	26	31	29	29	32	31	27	25	27	26	1078	1078	1078	1078	1078	1078	1078	1078	1078	1078	1078	1078	1078	1078	1078	1077	1078	1078	1078	1078	1078	1078	1079	1078	1078	1078	1079	1078	1078	1079	1080	1078	1078	1078	1078	1078	1078	1080	1078	1079	1078	1079	1078	1078	1081	1078	1078	1078	1078	1078	1078	1078	1078	1078	1079	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1136	1134	1134	1137	1135	1138	1135	1137	1137	1135	1134	1137	1135	1138	1137	1134	1135	1134	1137	1136	1134	1134	1137	1137	1135	1134	1135	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1074	1074	1075	1075	1076	1074	1076	1074	1075	1078	1079	1074	1077	1075	1105	1105	1105	1106	1105	1105	1105	1106	1105
ERR1734292	8	8	9	8	8	9	8	8	8	8	8	8	8	9	8	8	9	21	0	17	15	16	14	14	14	23	23	23	23	25	32	19	24	24	14	34	20	13	24	19	8	27	16	27	28	20	26	27	26	21	24	24	16	26	26	31	16	24	12	24	23	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1078	1079	1079	1079	1079	1079	1079	1080	1079	1079	1079	1080	1079	1079	1080	1081	1079	1079	1079	1079	1079	1079	1081	1079	1080	1079	1080	1079	1079	1082	1079	1079	1079	1079	1079	1079	1079	1079	1079	1080	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1135	1135	1138	1136	1139	1136	1138	1138	1136	1135	1138	1136	1139	1138	1135	1136	1135	1138	1137	1135	1135	1138	1138	1136	1135	1136	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1074	1074	1075	1075	1076	1074	1076	1074	1075	1078	1079	1074	1077	1075	1105	1105	1105	1106	1105	1105	1105	1106	1105
ERR1733740	19	19	20	19	19	20	19	19	19	19	19	19	19	20	19	19	20	18	17	0	2	1	25	25	25	20	20	20	20	24	31	15	23	23	25	33	17	18	23	16	19	26	13	26	27	25	25	25	25	20	23	23	27	25	25	30	27	23	23	23	22	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1078	1079	1079	1079	1079	1079	1079	1080	1079	1079	1079	1080	1079	1079	1080	1081	1079	1079	1079	1079	1079	1079	1081	1079	1080	1079	1080	1079	1079	1082	1079	1079	1079	1079	1079	1079	1079	1079	1079	1080	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1136	1134	1134	1137	1135	1138	1135	1137	1137	1135	1134	1137	1135	1138	1137	1134	1135	1134	1137	1136	1134	1134	1137	1137	1135	1134	1135	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1075	1075	1076	1076	1077	1075	1077	1075	1076	1079	1080	1075	1078	1076	1104	1104	1104	1105	1104	1104	1104	1105	1104
ERR1734319	17	17	18	17	17	18	17	17	17	17	17	17	17	18	17	17	18	16	15	2	0	1	23	23	23	18	18	18	18	22	29	13	21	21	23	31	15	16	21	14	17	24	11	24	25	23	23	23	23	18	21	21	25	23	23	28	25	21	21	21	20	1078	1078	1078	1078	1078	1078	1078	1078	1078	1078	1078	1078	1078	1078	1078	1077	1078	1078	1078	1078	1078	1078	1079	1078	1078	1078	1079	1078	1078	1079	1080	1078	1078	1078	1078	1078	1078	1080	1078	1079	1078	1079	1078	1078	1081	1078	1078	1078	1078	1078	1078	1078	1078	1078	1079	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1136	1134	1134	1137	1135	1138	1135	1137	1137	1135	1134	1137	1135	1138	1137	1134	1135	1134	1137	1136	1134	1134	1137	1137	1135	1134	1135	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1075	1075	1076	1076	1077	1075	1077	1075	1076	1079	1080	1075	1078	1076	1104	1104	1104	1105	1104	1104	1104	1105	1104
ERR1734877	18	18	19	18	18	19	18	18	18	18	18	18	18	19	18	18	19	17	16	1	1	0	24	24	24	19	19	19	19	23	30	14	22	22	24	32	16	17	22	15	18	25	12	25	26	24	24	24	24	19	22	22	26	24	24	29	26	22	22	22	21	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1078	1079	1079	1079	1079	1079	1079	1080	1079	1079	1079	1080	1079	1079	1080	1081	1079	1079	1079	1079	1079	1079	1081	1079	1080	1079	1080	1079	1079	1082	1079	1079	1079	1079	1079	1079	1079	1079	1079	1080	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1136	1134	1134	1137	1135	1138	1135	1137	1137	1135	1134	1137	1135	1138	1137	1134	1135	1134	1137	1136	1134	1134	1137	1137	1135	1134	1135	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1075	1075	1076	1076	1077	1075	1077	1075	1076	1079	1080	1075	1078	1076	1104	1104	1104	1105	1104	1104	1104	1105	1104
ERR1733214	14	14	15	14	14	15	14	14	14	14	14	14	14	15	14	14	15	27	14	25	23	24	0	0	0	29	29	29	29	33	37	27	31	31	16	42	26	20	31	27	16	34	24	33	34	28	32	35	33	29	31	32	24	33	33	35	24	31	18	31	31	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1080	1081	1081	1081	1081	1081	1081	1082	1081	1081	1081	1082	1081	1081	1082	1083	1081	1081	1081	1081	1081	1081	1083	1081	1082	1081	1082	1081	1081	1084	1081	1081	1081	1081	1081	1081	1081	1081	1081	1082	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1135	1135	1138	1136	1139	1136	1138	1138	1136	1135	1138	1136	1139	1138	1135	1136	1135	1138	1137	1135	1135	1138	1138	1136	1135	1136	1126	1126	1126	1126	1126	1126	1126	1126	1126	1126	1126	1125	1119	1125	1122	1126	1125	1125	1125	1125	1126	1125	1125	1125	1125	1125	1125	1126	1125	1126	1125	1125	1125	1125	1125	1130	1075	1075	1076	1076	1077	1075	1077	1075	1076	1079	1079	1075	1078	1076	1105	1105	1105	1106	1105	1105	1105	1106	1105
ERR1733560	14	14	15	14	14	15	14	14	14	14	14	14	14	15	14	14	15	27	14	25	23	24	0	0	0	29	29	29	29	33	37	27	31	31	16	42	26	20	31	27	16	34	24	33	34	28	32	35	33	29	31	32	24	33	33	35	24	31	18	31	31	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1080	1081	1081	1081	1081	1081	1081	1082	1081	1081	1081	1082	1081	1081	1082	1083	1081	1081	1081	1081	1081	1081	1083	1081	1082	1081	1082	1081	1081	1084	1081	1081	1081	1081	1081	1081	1081	1081	1081	1082	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1135	1135	1138	1136	1139	1136	1138	1138	1136	1135	1138	1136	1139	1138	1135	1136	1135	1138	1137	1135	1135	1138	1138	1136	1135	1136	1126	1126	1126	1126	1126	1126	1126	1126	1126	1126	1126	1125	1119	1125	1122	1126	1125	1125	1125	1125	1126	1125	1125	1125	1125	1125	1125	1126	1125	1126	1125	1125	1125	1125	1125	1130	1075	1075	1076	1076	1077	1075	1077	1075	1076	1079	1079	1075	1078	1076	1105	1105	1105	1106	1105	1105	1105	1106	1105
ERR1733874	14	14	15	14	14	15	14	14	14	14	14	14	14	15	14	14	15	27	14	25	23	24	0	0	0	29	29	29	29	33	37	27	31	31	16	42	26	20	31	27	16	34	24	33	34	28	32	35	33	29	31	32	24	33	33	35	24	31	18	31	31	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1081	1080	1081	1081	1081	1081	1081	1081	1082	1081	1081	1081	1082	1081	1081	1082	1083	1081	1081	1081	1081	1081	1081	1083	1081	1082	1081	1082	1081	1081	1084	1081	1081	1081	1081	1081	1081	1081	1081	1081	1082	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1136	1137	1135	1135	1138	1136	1139	1136	1138	1138	1136	1135	1138	1136	1139	1138	1135	1136	1135	1138	1137	1135	1135	1138	1138	1136	1135	1136	1126	1126	1126	1126	1126	1126	1126	1126	1126	1126	1126	1125	1119	1125	1122	1126	1125	1125	1125	1125	1126	1125	1125	1125	1125	1125	1125	1126	1125	1126	1125	1125	1125	1125	1125	1130	1075	1075	1076	1076	1077	1075	1077	1075	1076	1079	1079	1075	1078	1076	1105	1105	1105	1106	1105	1105	1105	1106	1105
ERR1732595	23	23	24	23	23	24	23	23	23	23	23	23	23	24	23	23	24	16	23	20	18	19	29	29	29	0	0	0	0	30	35	23	29	29	29	39	20	23	29	16	25	31	13	30	33	31	29	31	31	26	29	29	33	31	31	34	33	29	27	29	28	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1079	1078	1079	1079	1079	1079	1079	1079	1080	1079	1079	1079	1080	1079	1079	1080	1081	1079	1079	1079	1079	1079	1079	1081	1079	1080	1079	1080	1079	1079	1082	1079	1079	1079	1079	1079	1079	1079	1079	1079	1080	1110	1110	1110	1110	1110	1110	1108	1108	1108	1108	1108	1108	1109	1109	1109	1109	1108	1108	1109	1109	1109	1109	1110	1108	1109	1108	1109	1110	1109	1110	1108	1108	1108	1108	1108	1108	1108	1108	1109	1108	1109	1108	1110	1108	1108	1108	1108	1108	1110	1108	1108	1108	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1135	1136	1134	1134	1137	1135	1138	1135	1137	1137	1135	1134	1137	1135	1138	1137	1134	1135	1134	1137	1136	1134	1134	1137	1137	1135	1134	1135	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1125	1124	1118	1124	1121	1125	1124	1124	1124	1124	1125	1124	1124	1124	1124	1124	1124	1125	1124	1125	1124	1124	1124	1124	1124	1129	1075	1075	1076	1076	1077	1075	1077	1075	1075	1079	1080	1075	1078	1076	1104	1104	1104	1105	1104	1104	1104	1105	1104
